"m1","t","y"
-0.523454563207171,"1",1.32990201736315
-0.518057842181815,"1",0.749672135893243
-0.517320785957466,"1",0.815814929116478
-0.515159709318544,"1",0.807862012384554
-0.511888285808213,"1",0.656559910334802
-0.509029039459142,"1",0.560716173066198
-0.504732375431806,"1",0.718270331884343
-0.497280935980365,"1",0.74615965105339
-0.495308311930714,"1",0.897023740982962
-0.49076519100169,"1",0.942076469157742
-0.488393496141743,"1",0.759947260608909
-0.488328050660911,"1",1.41782905114858
-0.485666735666517,"1",0.784402681283619
-0.484570590247841,"1",1.14118217175762
-0.484134539541934,"1",0.916155314003662
-0.479676497079334,"1",0.756765827865013
-0.479578965736202,"1",0.712438508170749
-0.477818571362331,"1",0.864292601537401
-0.477281441603933,"1",0.752217463236863
-0.474219505328802,"1",0.81402534237702
-0.4696779530151,"1",0.702759508263054
-0.465989134997076,"1",1.20983417934874
-0.464812500647094,"1",0.639149164276671
-0.464724991816724,"1",1.1990945359969
-0.457339246237946,"1",0.703726742493781
-0.453390686063234,"1",0.588438641070979
-0.447856454134978,"1",1.04692240518101
-0.441088966423913,"1",0.648061304415277
-0.440400875144052,"1",0.767945349816821
-0.438577845144789,"1",0.821285020287083
-0.435833591002804,"1",0.897213773496892
-0.432782782421531,"1",0.566571172164367
-0.43212841612005,"1",0.761020922517615
-0.425549189667432,"1",0.388421399011644
-0.414891858912729,"1",1.05676239819414
-0.409828372691959,"1",0.511173628341502
-0.409727579386031,"1",0.495585545831649
-0.40731049413467,"1",0.909639677646316
-0.405347065466467,"1",0.953163698229829
-0.404291075912958,"1",0.134311908241399
-0.401486209657033,"1",1.01429771280865
-0.400616271228646,"1",0.856775832368373
-0.398743961180106,"1",0.795320636804738
-0.398252508398335,"1",0.449773342815802
-0.394953788709795,"1",0.831072302184178
-0.390255381787808,"1",0.937704552396892
-0.386828475024005,"1",1.09652195310835
-0.383667332653781,"1",0.631899743776887
-0.381370669139306,"1",0.850340319783346
-0.379574260007303,"1",1.06090446898444
-0.372893969051656,"1",0.148125254975247
-0.371558389191862,"1",0.946889350634107
-0.370676116785841,"1",0.251735010441402
-0.366835862549126,"1",0.342651401505426
-0.363485465047534,"1",0.905265261470221
-0.361434283206338,"1",1.33847261743724
-0.360106281765588,"1",0.308841928378012
-0.359028687319263,"1",1.00794552622993
-0.352673829883713,"1",0.609665946954857
-0.351090435481237,"1",0.780955156207824
-0.350657523960252,"1",-0.0623347668147259
-0.347086245435001,"1",1.07192893006741
-0.346642939048137,"1",0.439314412999756
-0.346108575143309,"1",0.745504957007632
-0.341166489108153,"1",0.285821125966473
-0.340172386738764,"1",0.739375025103866
-0.340068587091179,"1",0.715064994558479
-0.33910903141197,"1",0.577412943500096
-0.33832218203087,"1",0.824589191304501
-0.335008185013915,"1",0.347659196432701
-0.329818521762684,"1",0.34190980534478
-0.328670344420007,"1",0.255598367481051
-0.328021536626727,"1",0.228648468910069
-0.324897554049598,"1",0.552631429446245
-0.324237052584068,"1",0.334586217940507
-0.323743117126252,"1",0.864380632455705
-0.323234785945671,"1",0.84669882020654
-0.318983601401903,"1",0.353212246414951
-0.315322243057483,"1",0.611765534775108
-0.314981618738688,"1",1.01607271336405
-0.313684806022115,"1",0.45695175687945
-0.311491441414974,"1",0.618640864166504
-0.308246010331422,"1",0.40522253209094
-0.307711384589576,"1",-0.00474593542401391
-0.307380552178967,"1",0.562462765073271
-0.306039635107231,"1",1.05034692876113
-0.306029166360641,"1",0.135574160952323
-0.303294818672398,"1",0.835509111263598
-0.302813753695755,"1",0.814223778191243
-0.30229935211143,"1",0.870139797040428
-0.299121736870536,"1",1.41775989513166
-0.296739476672368,"1",0.621965032322629
-0.295474005081584,"1",0.818514445641642
-0.294515779395145,"1",0.182403329948748
-0.291515440664304,"1",0.744798684345554
-0.289577635878399,"1",0.743913819208632
-0.288022016071476,"1",0.728943674323111
-0.284589081553735,"1",0.930132043989638
-0.284268534040572,"1",0.870128032763903
-0.284255657548023,"1",0.50096786132611
-0.282305107796523,"1",0.896290816015318
-0.281564490440339,"1",0.519522207341987
-0.28027057949778,"1",0.115112383687618
-0.280127265820198,"1",0.636883178523642
-0.27835495939831,"1",0.165416003257219
-0.276150503267349,"1",0.501637867259044
-0.271260250609323,"1",0.0416869100253744
-0.269525967889272,"1",0.767391309912863
-0.26820236446357,"1",0.61056677919435
-0.268087792199413,"1",0.456410442702508
-0.267743882997843,"1",0.0267063668726436
-0.267595687788136,"1",0.487161039348524
-0.266378199968599,"1",0.584964525979485
-0.266058012850411,"1",0.71950034995255
-0.266051353072633,"1",0.340883486198996
-0.258338073078957,"1",0.573651601760655
-0.256378963421951,"1",0.697520360793396
-0.253433745075115,"1",0.896804325953828
-0.24847701406925,"1",0.79949696235234
-0.244327894437488,"1",0.745369837530829
-0.241110360358793,"1",-0.132975368995957
-0.237976677766582,"1",0.841009095539588
-0.237701817228411,"1",0.521669579507408
-0.23656291494856,"1",-0.0359627320958151
-0.229346972629664,"1",0.424703714491341
-0.227257432779018,"1",0.19164630775276
-0.226691515059081,"1",0.0804932642835503
-0.224404904180054,"1",0.775420513261537
-0.223082956351774,"1",0.644973546245614
-0.222479732025363,"1",0.376739760620923
-0.221212134229553,"1",0.416163872082577
-0.221211033349653,"2",0.472536412058985
-0.215997781080478,"2",0.632634950082505
-0.215502652333683,"2",0.50517859862896
-0.21474516213306,"2",1.04482020621106
-0.213983381947293,"2",0.864273897458419
-0.212019459406596,"2",0.619410481526667
-0.211648258836003,"2",0.789748718548171
-0.208947375105933,"2",0.395140955597977
-0.206355024613057,"2",0.733164844642035
-0.205075889865882,"2",0.929479474765638
-0.204305920774569,"2",0.974139839201247
-0.201217398809132,"2",0.441302496531593
-0.201179704571616,"2",0.90767734997757
-0.198933233077331,"2",0.371000500429245
-0.194625123477937,"2",0.909640259935337
-0.194542436789234,"2",0.812932806423466
-0.192238962403135,"2",0.436299022663424
-0.192172668382793,"2",0.643908174410146
-0.190694259389501,"2",0.438287376528967
-0.1888448116501,"2",0.426937444830105
-0.185246354785359,"2",0.742948957350957
-0.183226242469013,"2",0.597712391349243
-0.182877964159639,"2",0.621684951797431
-0.18145529473598,"2",0.872041622154893
-0.178549590526687,"2",0.611466917039665
-0.177866121566504,"2",1.01674563894589
-0.177130464616787,"2",0.956503629466406
-0.176923854651868,"2",0.639396408399132
-0.174040982781751,"2",0.948931473301587
-0.173880864846375,"2",1.1056833744078
-0.173854383857173,"2",0.589072295117651
-0.173076691512675,"2",0.450641045210104
-0.171656463784654,"2",0.385845862552523
-0.169211535082877,"2",0.832172531826191
-0.166125322357362,"2",0.759978111310167
-0.164037225139797,"2",1.31310947970244
-0.163179808701899,"2",0.23032049669512
-0.163143983560186,"2",0.735945970940094
-0.158458172977687,"2",0.76207821838707
-0.158406027439637,"2",1.18839554309576
-0.156735353491044,"2",1.01216964484939
-0.155233397849843,"2",0.350345701832128
-0.154966393831572,"2",0.370566080354125
-0.154486238705124,"2",0.479886468900582
-0.154454073998506,"2",1.32321059603875
-0.152881901262832,"2",0.956739228019162
-0.152563129888423,"2",0.567474774832131
-0.152481035232803,"2",0.689506607243479
-0.152168932078357,"2",0.433816684525956
-0.151236737326826,"2",0.610847568179265
-0.150546192668922,"2",0.978315758927435
-0.147792849569911,"2",0.228244700634655
-0.147739345332142,"2",0.331968193162255
-0.147113929350452,"2",0.164184103991528
-0.140561098510392,"2",1.059220574373
-0.139143897787109,"2",0.672416290904353
-0.136227633059573,"2",0.31619262413737
-0.136083342123064,"2",0.909004644582639
-0.135928346849532,"2",0.348795853331414
-0.135397982576126,"2",0.749515794419994
-0.134936351412292,"2",0.922929563846797
-0.134685361827018,"2",1.05429583782821
-0.134132522633197,"2",1.14903522053433
-0.131453607047237,"2",0.722867953180122
-0.129859610266998,"2",0.690780731814726
-0.126760018705472,"2",1.04093488253176
-0.12479257239819,"2",0.856141860403372
-0.124579260067452,"2",0.937949055296769
-0.121393373933216,"2",0.715783205100501
-0.120731872281154,"2",0.90829624829691
-0.120553053540956,"2",0.462649106516793
-0.120182848410278,"2",1.16420650533698
-0.119159187326597,"2",0.381669131145613
-0.116298345317027,"2",0.354101035521201
-0.115905193085134,"2",0.634881981087212
-0.113949903630568,"2",0.264370597234011
-0.113115910692992,"2",0.294119722978923
-0.111296217699377,"2",0.38437336873455
-0.104469474196137,"2",0.685790778361308
-0.10328461983932,"2",0.89383101481689
-0.100212996518393,"2",0.678114765422743
-0.0982817615582814,"2",0.694483427372627
-0.0937998702651583,"2",1.29705323715764
-0.0934501103097345,"2",0.266649753429798
-0.0922800888457105,"2",0.894159192008792
-0.0861184469516227,"2",0.488927290970091
-0.0854033460827288,"2",0.898358218648942
-0.0846663922387387,"2",0.280162540729434
-0.0841442616626231,"2",0.186447818293828
-0.0806683060933042,"2",0.949934058055004
-0.0800984281729964,"2",1.00022453158083
-0.0799708456222323,"2",1.03653240937087
-0.0776992582218561,"2",0.913877288258469
-0.0774487430914683,"2",0.821333699859639
-0.0774125211750121,"2",0.408143170795358
-0.0767139089338769,"2",0.398460799889281
-0.0749943850742851,"2",0.778609524727594
-0.0725184235641465,"2",0.638371592235581
-0.0718772133591756,"2",0.535502794897676
-0.0713044968008527,"2",0.655801906169613
-0.0704759560069839,"2",0.121467490743996
-0.0664868185363943,"2",0.904022548528117
-0.0653552046799477,"2",1.28276379690306
-0.0649305774353506,"2",0.924875052462877
-0.061971963196461,"2",0.459090490664684
-0.0603488032583208,"2",0.583349891418003
-0.0601667671045312,"2",0.437329497658691
-0.0600021659423744,"2",0.346432405443204
-0.0592800893174446,"2",0.543677952487438
-0.059027629737761,"2",0.709344326523762
-0.0589675794602209,"2",1.08121705316569
-0.0566079664173393,"2",0.53803571847918
-0.0554605873940548,"2",0.987735295760368
-0.0539880334919149,"2",0.784104914762875
-0.0539509431830625,"2",0.554758654584776
-0.053946923966109,"2",0.855794170261978
-0.0527416423830955,"2",0.704516299841782
-0.0516123534059969,"2",0.716962819184517
-0.0507993643585436,"2",0.159818711787557
-0.0503393360204754,"2",0.540915393129358
-0.050060695274754,"2",0.729845411601907
-0.0499705114736255,"2",0.715997334416498
-0.0480072849548268,"2",0.505012175682231
-0.0467617537014655,"2",1.34089739868209
-0.0462219705936291,"2",0.576606395031466
-0.0461982700088179,"2",0.828152019262705
-0.0450443510976404,"2",0.762687228878842
-0.0449782267555241,"2",0.142404043277124
-0.043484392984656,"2",0.500489153668153
-0.042856882806291,"2",0.3505302318722
-0.0425892061190725,"2",0.847747938769829
-0.0424011331698633,"2",0.481375322224284
-0.0422959905451248,"2",0.939362877259228
-0.0399196632249714,"2",0.661858304659707
-0.039617077689744,"2",0.768255807048249
-0.0364168327655929,"2",0.963493456383982
-0.0340213625427592,"2",0.420414850796187
-0.0333163322841021,"2",0.44055167124476
-0.0325113086334341,"2",0.494102622177649
-0.0312060613191456,"2",0.698312961742066
-0.0304331528014732,"2",0.884563212676985
-0.0247874771673373,"2",1.14814952992897
-0.0235443675734548,"2",0.916523570271028
-0.0215783632197941,"2",0.903758474629591
-0.021249667708062,"2",1.26269422098728
-0.0196267028621258,"2",0.572477240493142
-0.0194391646857157,"2",0.33580234176913
-0.0162481522014348,"2",0.346821705583312
-0.0162306820871938,"2",0.894500419501975
-0.0158213055284879,"2",0.681471149476855
-0.015253219863794,"2",0.278089459849755
-0.0145868563159739,"2",0.325998662079656
-0.0118095604887682,"2",0.907361520484224
-0.0116969640078559,"2",0.897782364504453
-0.0114835595751226,"2",0.219073148601647
-0.0110993748666637,"2",0.323223454006304
-0.00984099777552072,"2",0.498788894354732
-0.00727306263092475,"2",0.214303052477879
-0.00272718053305177,"2",0.92997182595378
-0.00232005952912817,"2",0.400938169631759
-0.00152242837201322,"2",0.269656379288862
-0.000673323968197526,"2",0.788423876699501
-0.000482959694130036,"2",0.579758841533985
0.000763433710866734,"2",0.636060761073736
0.00182047748571512,"2",0.593159632471438
0.00270405005969143,"2",1.01462108544048
0.00359957353410156,"2",0.565334881342332
0.00387024838854477,"2",0.164813607170054
0.00433822715977428,"2",0.745882290791171
0.00435466141528862,"2",1.5285327987328
0.00460448793903689,"2",0.665594180965703
0.00807859768740293,"2",1.05711664048716
0.00908110565986142,"2",0.473148883111282
0.00931490632795129,"2",0.670139173402261
0.00994357162617188,"2",0.438632816067248
0.0126212159940263,"2",0.771088170860989
0.0156044790380959,"2",0.613408636753297
0.0157792827863915,"2",0.862144139299336
0.0159411292917054,"2",0.661092246888992
0.01971156468016,"2",0.876194074851715
0.0224026687891837,"2",0.788080188623541
0.024937347473113,"2",1.01952267175597
0.0258733550691526,"2",0.420432783080642
0.03010567914434,"2",0.212966247897417
0.0301941171135874,"2",0.264727872867818
0.0309713345180899,"2",0.435964636061785
0.0328696655449078,"2",-0.384646027775771
0.0331474535690904,"2",0.526499507841268
0.0340773835406498,"2",0.634328365865371
0.034120438951824,"2",0.196985784038073
0.0343978123265495,"2",1.17051179888326
0.0345865112177819,"2",0.502717518128364
0.0354242408017166,"2",0.382776015872146
0.0358375458993211,"2",0.478512111420271
0.0367625387877307,"2",0.793586331268124
0.0370087968117807,"2",0.754453323841822
0.0390018364689841,"2",1.20106716129698
0.0390898419151751,"2",0.712039044370646
0.0395353314538061,"2",0.676561227509991
0.0407588444301473,"2",0.637806185147262
0.0411723079026125,"2",0.916302330632453
0.0414856768044972,"2",0.305019220259349
0.0420619546265412,"2",0.602295666504475
0.044453305640761,"2",0.292857249059013
0.0446304174521001,"2",0.46130520462518
0.045187542096439,"2",0.595977396155596
0.0458156166738352,"2",0.41615275987307
0.047316469573801,"2",0.251401350417543
0.0506661707197726,"2",0.700967648153515
0.0525624202588948,"2",0.610111224743008
0.0557024901032482,"2",0.645636734673826
0.0560598598670362,"2",0.562078773246413
0.0565884036058756,"2",0.297098561391662
0.0587380128650077,"2",0.242038482207463
0.0604365947476925,"2",0.546052280014721
0.0614886126222999,"2",0.377716239291971
0.0624658145652741,"2",0.646363150213277
0.0632149616698165,"2",0.941250916654866
0.063377726247813,"2",0.16975613055681
0.0635982743618392,"2",0.619441073142765
0.0658641041120642,"2",0.549608921307645
0.0658826257002531,"2",0.153620630816754
0.0664778414013152,"2",0.384283661198884
0.0668879835598307,"2",0.366638732686687
0.0674187784521938,"2",0.527725037709816
0.0674928039077456,"2",0.330913254906523
0.0678760078442056,"2",1.13861591375083
0.0683672774172871,"2",0.313282868540776
0.0688602059556692,"2",0.18984936073693
0.0706640218737364,"2",0.783181993621056
0.071445773247229,"2",0.627339534423126
0.073396949542989,"2",0.678566319605586
0.0752716944850411,"2",0.593908470604735
0.0769077433921854,"2",-0.240385994598078
0.0787965164772385,"2",1.0308015837229
0.0790288100703423,"2",0.085677794881802
0.0832327890077487,"2",0.509645391284364
0.0868784614740263,"2",0.810293625861803
0.0923295488788599,"2",0.613080400740523
0.0931617847473927,"2",0.657374554986883
0.0944579238519887,"2",0.400647392399188
0.0950570034902365,"2",0.345986587046012
0.095579032226782,"2",0.654330749432621
0.09691158183424,"2",0.244281342174178
0.099966412437692,"2",0.488663278671994
0.100964720146956,"2",0.572492616542615
0.101124264963166,"2",0.365051755595528
0.102416151846282,"2",0.198122060285961
0.103749711958609,"2",0.893286759303145
0.105978174894665,"2",0.395457874269701
0.107640490298378,"2",-0.040547470078071
0.108751443230401,"2",0.503646060852574
0.109202541568297,"2",0.990096405779478
0.109261296194807,"2",-0.0301447638733463
0.110760078241892,"2",0.219357537699421
0.112403555139823,"2",1.56954370637022
0.11241124252699,"2",-0.0570613151811289
0.116953123841317,"2",0.442026639123485
0.117161508711869,"2",1.00627923350374
0.121271757073522,"2",-0.200145130219422
0.123197239806157,"2",0.474385802449562
0.12553613477581,"2",0.471509776662802
0.128950196250649,"2",0.680925649841978
0.12924173432062,"2",0.159765699638508
0.129492540883731,"2",0.599392327078962
0.131078757993088,"2",0.242433407245063
0.131986972469137,"2",0.0958138514771679
0.132873743386405,"2",0.336117886191325
0.133393110233479,"2",-0.0810452771355908
0.134181580222638,"2",0.125874117688407
0.135365615137558,"2",0.427158314967837
0.138315232710702,"2",0.230052509712677
0.138382270190096,"2",0.96945657311744
0.139511983146955,"2",0.161056192180691
0.140401221021118,"2",0.890717260717627
0.141421094793337,"2",0.161616527694651
0.142597101635758,"2",0.323960707158474
0.142876308757651,"2",0.646267350820912
0.144133002831723,"2",0.246773429454911
0.144598047655469,"2",0.801308635596511
0.145124700990145,"2",0.628473535388065
0.145266052854338,"2",0.125194777906534
0.145585173635827,"2",0.593993645095086
0.14658932431103,"2",0.41519228010114
0.149210726302864,"2",-0.182128623913782
0.149811368341437,"2",0.335730291128611
0.152271166457266,"2",0.421570779821117
0.152620718371745,"2",0.359873724761106
0.155126150806338,"2",0.0441710297258408
0.155937418780042,"2",0.718463998899214
0.157633902798707,"2",0.785894785741386
0.158391161728428,"2",-0.0937652603390566
0.159965976400935,"2",0.609085886030085
0.160595452033768,"2",0.423790006139013
0.162133341498335,"2",0.485972156460826
0.162335386898748,"2",0.369623286999163
0.163005752550211,"2",0.467602176254897
0.163159581856891,"2",0.239704384800922
0.164359056406884,"2",0.448135665541557
0.164514702061804,"2",-0.177313355596104
0.166109670716973,"2",0.651677255301711
0.166442999875531,"2",0.538325712184235
0.16713070376373,"2",0.271856644067333
0.168660661209995,"2",0.484499800228937
0.169181826195202,"2",0.379786450778771
0.17425851212881,"2",0.368884294942646
0.174867935175792,"2",0.795969460737921
0.178266975256024,"2",0.014501913804537
0.181741027161706,"2",0.757737426544999
0.182375326417204,"2",0.150192818300649
0.185163476532887,"2",0.716053530576451
0.185177099283488,"2",0.495940008915462
0.187711423193134,"2",0.873288230991839
0.188712314053578,"2",0.119753324425123
0.190700659711985,"2",0.48623620637445
0.194059302297197,"2",0.775727526379063
0.194159351581764,"2",0.592611759392509
0.196348105659734,"2",0.529053143658582
0.199923907606936,"2",0.627655203165675
0.201167181887333,"2",0.07157918066334
0.202001943127767,"2",0.108067783845658
0.202251720021421,"2",0.995207717267744
0.20237706715341,"2",0.285681701305296
0.202832242162478,"2",0.334431938542488
0.202938333443044,"2",0.112834758948358
0.20545362064635,"2",0.650617539365078
0.206847961443547,"2",0.0360287337278034
0.209344941715289,"2",0.115179715021371
0.210121415713297,"2",-0.099238885447593
0.210663713576333,"2",1.01774032272756
0.211413053231136,"2",0.331962974885382
0.21146321850108,"2",0.255089250173269
0.211521432734258,"2",0.519068615756006
0.211853293651266,"2",0.573485762563346
0.2129971257993,"2",0.677131473063971
0.215191450328278,"2",0.639436597459929
0.219872541107771,"2",0.677317335479534
0.221970282357265,"2",-0.031235301097557
0.222988617904163,"2",0.436837375687719
0.22329428460885,"2",-0.0527121874976038
0.223898693065458,"2",0.378252920995755
0.225664668564398,"2",0.182514939895064
0.225993325741175,"2",0.37787234565914
0.22671594172406,"2",0.0938788718731031
0.227593174683443,"2",0.514785761088482
0.230431961828784,"2",-0.0425207585771193
0.231516480201752,"2",0.667968114625042
0.231683628183882,"2",0.375193546411408
0.232223613569294,"2",0.416357985879241
0.23273029338306,"2",0.53479457665878
0.233821111004958,"2",0.206796504510663
0.234038465806305,"2",0.623724751468463
0.238649095935315,"2",0.0197666792933979
0.240920257127647,"2",0.366861395466705
0.241069124560757,"2",0.452235466028972
0.241229266797478,"2",-0.0805945572841166
0.243087907001357,"2",0.653942769505238
0.243416964067317,"2",-0.144768601874038
0.245852059997525,"2",-0.0650219812845931
0.246025228522608,"2",1.08870492550767
0.246678955663466,"2",0.42178546371325
0.249146088605553,"2",0.286426276781415
0.249275669245397,"2",0.606521037557944
0.250179988146658,"2",0.263872616684599
0.250818684344894,"2",0.5919200505541
0.253013407258389,"2",0.313817949848736
0.253618578266599,"2",0.260938415790215
0.253871569389971,"2",0.768333407131921
0.254107702227888,"2",0.202332884208856
0.255506515020108,"2",1.02509664685102
0.256384913296027,"2",0.486257790923308
0.256956714301276,"2",0.981953425676319
0.257316553396268,"2",0.0142216969612994
0.257484103864714,"2",-0.270732844619681
0.258242056200009,"2",-0.0631469911476543
0.258734179198932,"2",0.327638362895028
0.260518565585394,"2",0.991806268501271
0.261272732001971,"2",0.226298242633471
0.261617819402747,"2",0.806592638709876
0.261683155871983,"2",0.569550705929971
0.261972090597156,"2",0.207769584721784
0.262093657421134,"2",0.0956956882697154
0.262237578317697,"2",0.589616526342799
0.263019222833413,"2",0.411398984304666
0.264720267373002,"2",0.875519572269961
0.264957105129763,"2",0.688431252087947
