"t","y","x1","x2","x3","x4","x5","x6","x7","x8","x9"
"1",0.746449697333564,0.798939623997836,1.23027239251267,1.75574343701578,0.669669627157582,-1.65371703688711,0.937070714709628,1.26649239546161,2.18288940418166,1.32878381245953
"0",0.347377989083534,0.254796201652409,2.16313256220928,1.23706705450303,0.333333887991466,-1.3601262442374,1.06117656105963,1.70158113049283,0.703443774139356,1.87133266779062
"1",0.586343517269291,-0.0596115897260383,1.07788350167176,1.86822124276386,-0.175234046482997,-0.732309543514751,0.441115376577623,0.743040872091637,0.820763395397561,1.18767647799657
"1",0.6977584440665,0.315059339761159,2.52742981632847,1.00434026388637,0.952243329324689,-2.32911728826101,1.53033357187423,1.66411663722197,1.51608554139796,2.41324444489655
"1",0.431424800567801,-0.325036601939583,0.359480858331352,2.08738268862991,-0.265624715898283,-0.552169914394318,0.234845027949818,-0.481600202467379,1.35592595269502,1.17820340683261
"1",0.758749474313965,-0.362319209255223,1.1586646984337,1.47808828062182,0.337204474181949,-0.998529353478043,1.19974834348281,0.772212238040506,0.940147821668212,1.30169041621182
"0",0.702549308569373,1.08076919883259,1.64856723679193,1.18958534702682,0.655254530302111,-1.84143033730775,1.22278567771235,1.43677509777117,1.72220535866992,1.95874899675841
"0",0.562208917761197,0.546685163980553,1.25076927234677,0.853805783910611,0.505382827133214,-1.44854306612653,0.861230708576117,1.49659986864309,2.05257281206174,1.65607181352158
"1",0.852830919587354,0.910242819029311,1.10795338137145,1.17723819908789,0.68950105230871,-1.71444702163046,1.47685011445971,0.987401308387637,1.74452191683816,1.6764534560464
"0",0.908982380713454,0.989540138528609,2.02734518537564,1.02306227774647,1.0178923671141,-2.20307652796257,1.43309462359716,1.47105874417181,2.07771015087746,2.18540934225002
"0",0.694569793526323,0.386727345676287,0.497447294199178,1.46049881680823,0.0825928078405798,-0.125923147217069,0.829542800955544,0.365429561378002,0.888626978644244,0.739296450460997
"1",0.502079560926272,-0.304230477447524,0.214741059587697,1.76174378795505,-0.110265492394516,-0.0544441342841749,0.901537923973353,-0.141120935102156,0.566712897591364,0.553304451732685
"1",0.226436325549554,-1.10120523944388,1.11144924726779,1.94975522089347,-0.0666161725683075,-0.241563415788958,0.412245605587164,-0.286117935151665,0.422539581913859,0.457728202419687
"0",1.21092542134708,1.37032224956411,1.93281340274608,0.230113899068986,1.06612637450968,-2.75296413449018,2.2219082846855,2.78080175642409,3.41871526748715,3.2250667658906
"0",0.163483538767554,0.0215013889085464,0.758041055963797,1.48841867550922,-0.00897287953968,-0.259683721370288,0.891495226453084,2.25785989594561,0.669626443311816,1.67421979738018
"1",0.708003032273043,1.16122224449606,2.17734308518415,1.16928041625585,0.963340258864825,-2.53190983496943,1.64793045195755,2.32264069639741,2.56675968876558,2.56916049902903
"1",0.705935125796245,1.08237923846312,1.20221407580956,1.13621689716989,0.458396996834654,-1.48850596187108,1.48730928943416,1.16961459925147,1.14012241744522,1.50286044567704
"1",0.19139788449014,0.298317650813089,0.660521184497328,1.29105654152186,0.30901681143776,-0.991550386852168,1.05340760862896,0.609262227584184,0.786992712773299,1.17367245565761
"0",0.705057400568405,1.00147887667306,1.71289631200807,1.17137150361337,0.65559996370009,-1.99276002050599,0.96579963206932,1.7180066002563,2.05853856499666,1.74695624056799
"1",-1.12485345760034,2.52468502347837,3.38451956716889,0.968920567594454,0.581356579422816,-3.84161637966716,1.56994537060073,2.36670479714148,3.0130416735463,3.46240940757957
"1",0.472227070536091,1.26629856628851,2.51643593444243,1.04583566459534,1.31084673212686,-3.46287628634143,0.928682439695951,2.56752698452386,3.26728334260446,2.78009692331184
"1",0.561726092656939,1.49920401522701,2.41937247869129,0.795015543164642,1.18717261181873,-3.28899080733232,1.69759907999431,1.60508211308255,3.51844546431397,2.43717067283255
"1",0.511445695252696,-0.00114888518789902,1.29835582365213,1.52982966781189,0.690924003603714,-1.90708443770781,1.01496298338701,1.66533899189558,2.41698093411243,1.79712083395307
"1",1.21654687432144,0.866017093992615,1.82242985177729,1.15815025195137,0.722821903475527,-1.94882457630082,1.32171927415473,0.946415274852688,1.80092384769394,1.48665227815166
"1",0.625711492731084,-0.425698790325213,0.911580665583984,1.55237788729155,0.399732478689118,-0.884723307026036,0.846980035711432,0.166980334991206,0.697098239738852,1.4413147171624
"0",-0.198611222518804,-0.298520687204958,0.300833153519621,1.60157858095792,-0.710888350784388,0.165280685700901,0.539163639968599,-0.0434420105329693,1.01351717281945,0.55353194010773
"1",0.262352960099405,1.54271514443734,2.11327218355923,1.00714208390162,0.824195717317087,-2.96971303686046,1.75239011382728,2.98437211662137,3.09410629182976,3.26687829103367
"1",0.927610677162306,0.330691560704158,0.711622771186323,1.97223583083003,0.722626379859943,-1.03802313694338,0.758878231677256,0.550665901378635,1.25078186609944,1.27148163109755
"1",0.630877583104772,0.588611213288147,1.70175285523258,0.34672651309772,0.762322193175204,-2.3713771138162,2.00126500109323,1.16170642184398,2.34637263525277,1.62320622547627
"1",0.667379301502828,-0.267630706866504,-0.112527944339481,2.27613454253648,-0.116550664862886,0.680466037494963,-0.315074847431103,-1.08797201421285,0.21585644510948,0.496050927491911
"0",0.54754465868344,-0.212860302515467,0.492025346076627,1.75016287141812,-0.245243096387644,0.268764345862362,0.689114349812719,0.321737817824806,0.0552213605371357,0.826831137466488
"0",1.16838053551811,0.839154862889884,2.13848616755463,1.30103195942312,0.726545339699475,-2.07086565011148,1.05106778198612,1.94923542760848,1.92933486266349,2.34388236203148
"1",0.657950674664193,0.964799828314382,0.987311570045861,1.10826392595016,0.740809455727653,-1.89031404522988,1.34573822388144,1.43269734547524,1.95663947871095,1.73375352849332
"1",0.625122910500985,1.46262495983522,2.38190280246905,1.14281447713732,1.06767073418665,-3.11672614574561,1.55541255490716,2.3080914129958,3.2463746104108,2.64174577739521
"1",0.800115237391288,-0.00941223911173228,0.27401928531226,2.07544997061364,0.157189624031341,-0.131252932424391,0.284739675275426,0.63682617218564,0.256392857062125,1.17762926970094
"1",0.710099666375796,0.847882242236684,1.52461261572329,0.93801442645345,0.74373416564785,-1.71788945707959,1.56299045490352,1.64750647213072,1.43230560468756,2.11638730847315
"1",0.778914035460411,1.44648664512697,1.90836615566544,1.17927942213457,0.584449727299548,-1.8987707777982,1.01637274559602,2.59837184546503,1.65212633184474,2.40681689079435
"0",0.167407025960826,-0.57011202683427,0.286603652547798,1.58780734849294,-0.23459806868346,0.280097435026249,0.480157534900509,0.793553140865059,0.274590493289659,1.10246136946341
"1",1.1537789738457,0.491968443468916,0.990274978587177,1.51380987550844,0.291473281074395,-0.621476549637931,0.595269114961846,1.61320416407212,0.779400463735166,1.37154342206054
"1",0.527411525034822,1.15328509315809,1.70755272031713,1.4281402803584,0.884351601104627,-2.54431938191775,1.62774403099958,2.04983687049692,2.1340732538038,2.63956308029012
"1",0.700502623220982,-0.160370803680656,0.938487312941601,1.52197125615119,0.749677176522464,-1.29121155664002,0.995642692796292,0.805764393080174,1.24369209834314,1.30632458220687
"1",0.880077192360568,0.0228180318340834,1.04572917016045,1.38181720412427,0.730934290703047,-1.50944821323402,1.07967977255945,0.852621948408981,1.51656502411903,1.47403081571125
"0",-0.141748837825021,-0.425194360310671,0.998559259789928,0.535570562602076,-0.352603758299884,-0.592224341603825,1.64651524697757,0.841881210462177,1.40410943647044,1.28299289059989
"1",0.892078823307213,0.792990512747948,1.60556348431891,1.52888727018869,0.43887021066563,-1.82188799903506,0.815210178157151,1.58387300892395,1.63819194126054,1.88617276913112
"0",0.104872022698565,0.319670343349574,1.35107929112253,0.665483577872327,0.107215639701564,-1.93824523872232,1.62846768132172,1.87763517145475,2.92096276683996,2.28543023675235
"0",1.17036487932452,1.1087900951365,1.4391867188263,1.05641916270629,0.618932108912443,-2.0043120970228,1.42529005318439,1.96585477329122,2.40151094652668,1.96495457163505
"0",1.28686652462003,1.50365582919846,2.68145114281348,0.560958070455788,1.2451782956227,-3.34524915662843,1.69982706830532,2.00700178471802,3.56686201951143,2.3986040863297
"0",-0.0282371938903304,-0.34193286212285,-0.475803943571492,1.82760499811936,-0.797941944055437,0.965542776958411,0.146381003104609,-0.0643167448731943,0.189997743914777,0.373815245246215
"0",0.53660372559335,0.31862929306119,1.11924259156734,0.849871297911326,0.0779092180942786,-0.974892516562742,1.0074500254953,1.19966789853695,0.76305270752909,1.57908970244639
"0",0.492063587968538,0.0561784550855087,0.439931212179417,1.31021839575426,-0.335019643880432,-0.00906517977630045,0.261802409883105,-0.308137583675177,0.737168515970119,0.842994922778078
"0",0.919721960061574,0.694037018384476,1.90493553303955,0.894473089775076,0.509936310123508,-1.76232545291163,1.37354895526728,1.51853242709657,1.79482036467302,1.91453578591303
"1",0.966338483993421,1.35471165969044,2.51216418560362,0.959207988666133,1.36402601010146,-3.49322966202754,2.01021542789126,2.18867349018224,3.4240839428656,2.64482098756142
"1",0.778600832134158,-0.0449349539059958,0.828329670700533,1.6722751222023,0.285244532375901,-0.969925139719214,0.390765499581599,0.680185282166292,0.976397218230384,0.891629063340793
"0",0.0173328805038014,-0.690141395864667,-0.230505611638083,2.45603197448861,-0.5126583939913,0.813595197301367,-0.313366519940161,0.402981337042817,0.157509022050157,0.628778948291588
"1",0.753048012363288,0.301695325636437,1.5876393182188,1.6904746197276,0.750389255800299,-1.9221032464946,1.12609701832522,1.34596894963501,1.75687331245857,1.77988188937151
"1",0.455750922856121,1.92475923221545,2.89344032735278,0.857075340434442,1.0725155385032,-3.45991289041061,2.06552201121603,2.42414733545403,2.87687449791815,2.59862339271794
"0",0.517828493457123,0.332806176325317,1.54957506486011,0.863789870366287,0.44896365864843,-1.40207188475742,1.12774079292214,1.73260709686947,1.3112142223675,1.72991052696263
"0",-0.109533918951006,-0.425615397293714,0.753877143911437,1.06331448536679,-0.585031637467611,0.608801422588559,0.657568934813446,0.76892607145172,-0.834486602992318,0.692077840050833
"0",0.0861477277796111,-0.187948713015009,1.37957849091043,0.850026663601327,-0.0543823124675689,-0.97940506090152,1.32824287240389,1.34739164436671,1.15002655464441,1.47461581062581
"0",-0.130250822764353,-0.519743890623592,1.23231450653339,0.867999369852199,0.0777170709309619,-0.510968460688196,1.21045973723522,1.04782766522467,0.562376017020765,1.27916063906678
"0",-0.299406286369502,-1.0599351927239,1.58338797048613,1.4322276114194,-0.201492614898464,-0.473607713174095,0.886680002198327,0.805696843238162,0.804182521380786,1.20252284038873
"1",0.135453605559464,2.35162546716365,2.72750468882785,1.20603068101198,0.998567289087594,-3.63107748094764,1.95216558890717,2.08460298490226,3.68561620924258,2.93220685484521
"0",1.39433003900572,1.91390294967605,2.14394767895642,0.694098593550236,0.766682741985364,-2.49438974477463,1.46816028120434,2.05948772362837,2.9717007680234,2.05726378166526
"0",1.11660903525994,0.999292502724945,1.56335914662024,1.37740812061567,0.211906746968681,-1.65170679520274,0.737327589948227,1.68526398103626,1.6897686439781,1.86204617460283
"1",1.00697629659284,-0.0980561018229481,1.37454146925621,1.36924604972532,0.768079509654264,-2.37668031278306,1.23378904031073,0.867694782212898,2.31177691830258,1.43981188581357
"0",-0.0778266876809119,-0.462964559076155,0.534528302739253,1.00563450864587,-0.339483762033682,-0.349986485592946,0.82698874128916,0.624860647624106,1.14739312837897,0.89432848959114
"1",1.01954410815939,1.17353268610934,1.14286721255368,1.80190736559372,0.816517818968718,-1.69187468307148,0.8822320905382,1.53804390293816,1.75407632971763,1.79656383987135
"0",0.447164727911129,0.0274275691191148,2.14623631140038,0.357074411026113,0.731074269063358,-2.36385007402285,1.75676695497791,2.67126234940458,2.77375273783916,2.8328323865678
"1",0.911479597618375,0.576464632794798,1.47721052287469,1.11314316615627,0.855990064284175,-1.83612559109423,1.46175662984294,0.978483787227011,1.82693278987428,1.44002812162599
"1",1.01490486675513,0.139405793127717,2.57319257436459,1.45169304486451,1.02725507900618,-2.44285382013351,1.24478727888536,1.50125319508871,2.30092279727954,2.13745175831253
"0",0.084713038912971,-0.129221267573135,0.700424224844882,1.17112615026935,-0.044510144712131,-0.524871904631856,0.891720610345859,1.04887785631782,0.734988557542849,1.19724278084327
"1",-1.43858737470088,2.6304020463042,3.5099205994763,0.623360063744943,0.731203758126607,-3.9840637373868,2.08982129486338,2.81992974270576,3.00872433191058,3.56715861168913
"1",0.829054831758947,0.78707303889403,1.7165429319138,1.03625733770293,1.01920391009613,-2.24999910827874,1.29346969893437,1.82681734648089,1.79536702398548,2.31163817867965
"0",1.98334800079011,2.84115174425984,2.90529368867999,0.346551268064315,0.925637489768799,-2.98370913191123,1.91229252015915,2.65850322795373,2.62268120613764,2.92646021763401
"1",0.395414577179245,0.49683896256921,1.38431499824033,1.57872388349583,0.771497434073126,-1.73931492112021,1.10676154463443,1.97787337480243,1.42658315920788,2.30298988327096
"0",0.240925061002214,0.24480791711417,0.705034127164635,1.47949758321597,-0.144877851892865,-0.537503073069829,0.915343943287536,0.00416633305806194,1.0299631137808,0.529685680284002
"0",0.16901936357268,0.743705114176777,1.34834993240031,0.812729863922846,-0.00292863839841592,-1.82149066141791,1.74738094516217,1.88505569402624,2.34356199429937,2.25723324927757
"1",0.873823839405474,0.567546350652512,1.82139284453164,1.05743334913981,0.673881775974703,-2.08345354852833,1.06836897972557,1.7901358035847,2.08137509877766,2.23676378688102
"0",-0.135224721399508,-0.744655714780317,0.859207786080605,1.75621052276673,-0.31530955098909,-0.222205522851469,0.39090183649106,0.0513666280567732,0.786357746100123,1.07186218438024
"0",-0.200722093079442,-0.85550898174604,1.04167882976026,1.42964150994576,-0.00580940027628052,-0.319933792422042,1.00482033641035,0.613177452260272,0.540338534027863,0.923134189925568
"1",0.782869935306981,0.736979669531144,2.48270882681767,0.710243663039679,0.791776543794385,-3.16183470399799,1.79200807258491,1.96366929576005,3.0592898071509,2.62420999313898
"0",0.171280586475758,-0.774901790300887,1.67415253255844,0.997552968258664,0.0147652681654767,-0.805460513340192,1.11367512144928,1.23892817807874,0.759070148320204,1.4354540556319
"1",0.293271083516163,-0.402792082321653,0.331154926245769,1.91450090783167,0.116378837769604,-0.283856991991578,0.629664231124547,0.0814450406078627,0.581091877401037,0.481430374918023
"0",0.358861146229191,0.451067313389736,1.42152890149084,1.39568598677413,0.379821004947304,-1.62556438658085,1.13190713070253,1.75392614360945,1.89390320498371,1.85657448764622
"1",0.464306236279411,-0.37818850730982,1.09686178020373,1.45633838541667,0.0670628914107421,-1.0814220056094,1.06088501776658,0.736169673589104,1.37914513288897,1.48049673783386
"1",0.462403373937109,2.12054972002313,2.67471922824499,1.20516474072651,1.11988634864168,-3.51169184944416,1.83279211586424,2.56131593523164,3.5276588370699,2.73842653603315
"0",1.33438051200765,0.936662289129758,0.728392435101062,2.27144793951204,0.0371315877135046,-0.265440634649525,0.183845686325062,1.07791477803029,0.803995129080174,0.945176640903951
"0",0.161260804303637,0.0767064799673856,1.090140369624,0.642231786873813,0.10137654167496,-0.333917610391947,1.14307201954062,0.652527309131138,0.677622461899502,1.10261317597
"0",0.0379592914534373,0.331114843923278,1.16750906889028,1.47059099755829,0.133454615952598,-0.780442288945802,0.469531461317836,1.60444922844825,0.576143581061946,1.62819719819128
"0",-0.287165327208464,-0.956260940344539,0.566101018614496,1.70886190555121,-0.610656348451234,0.204852321188221,0.439069292801909,-0.0255725352988647,0.137451199343993,1.10119467511709
"1",0.986711689380347,0.402210122979184,0.891032978723094,1.74557748645217,0.739607753619999,-1.40640279058115,0.704302266482601,0.832245000350851,1.28130468963227,1.36536858672384
"1",0.38120644076435,-0.638221095186295,0.593277988002383,2.19222373837898,0.434940029804727,-0.222404093053203,0.541053404488792,1.38732787480924,0.49182318314891,1.01677070496825
"1",1.00819737493678,0.632674061780974,0.814625561497753,1.57061778450553,1.11648365979467,-1.3390315481857,1.00347995792219,1.06821904042571,1.43773074527481,1.11568464575641
"0",0.397878952633964,0.0922474594012177,0.776194633868646,0.823921696914829,0.0128289517796288,-0.889348635705539,1.05203833805001,1.00358613593232,1.66225581146588,1.30395303564432
"1",0.738480835820207,-0.0232422318336234,0.67693341402705,2.22160932368778,0.575258985819052,-0.616007813062285,0.228542049653247,0.46384591815887,0.735245936914582,1.21583610767746
"1",0.845064475627957,1.1777969285413,2.28962212399277,0.889020920320343,0.926111930265978,-3.12155789286595,1.82491473867927,1.71491547958864,3.22897241770261,2.29613589417623
"0",0.462430220374165,-0.308656522645799,0.711604481654042,1.10465896463267,-0.0665134163113661,-0.112998813176049,1.20072905549117,0.371636316698642,0.331605237116461,1.2174975775655
"0",0.438507322597284,0.159965763971726,1.89625226581027,0.990519498290176,0.219770782602177,-1.90797014898329,1.23619077017629,1.05517953040879,2.55020691443394,1.65290182348906
"1",0.121519652160589,-0.421827445737793,-0.160439559348775,1.67831693436845,-0.329800620450362,-0.100948537228971,0.819942567040886,0.710355537561767,0.657789082698482,0.689572479563832
"0",0.529859859448105,-0.0645091286340618,0.49831993678676,1.79581443136151,-0.174090136122801,-0.280051931612793,0.640584827192206,-0.1143069582503,1.24822938670443,1.01562301013324
"0",0.659548067485945,1.06415922389585,1.43346460985632,0.857097024359446,0.496781493624757,-2.07160460271419,1.2842416498694,1.71867945574757,2.5189897141429,2.09706512408678
"1",1.01567722727819,0.883545574608941,2.45685211302305,1.55208913559687,0.810563162359976,-2.87877329907241,1.09511301134251,2.21587857260736,2.50503488405591,2.69625064058131
"0",-0.0995443706417811,-0.629980490564799,1.31604294060283,1.25738958994177,0.188620651561461,-1.14127667792411,0.641789414310551,1.26007717471352,1.4911260660354,1.38311491297627
"0",0.424910186555798,0.0597169748750357,0.383630394350021,1.59047301701168,-0.241879198425352,-0.337278274635317,0.496372469434304,-0.297296347402618,0.822358965231092,0.618873833311496
"1",0.801581910033175,0.575322291770508,0.934132058958336,1.48868391645076,0.655620349710876,-1.30671265065076,0.850432982704217,1.28450548017723,1.3127656510211,1.52001349755389
"1",0.903425066292757,0.458315376974434,1.43458486733467,1.33601767027901,0.874378541191144,-2.04344045276552,1.25695577714543,0.405243693164458,2.28000145119245,1.66845300224125
"0",1.39983515996138,2.04075000807742,2.85571846784907,0.78624309537155,0.853052579350526,-3.37135825168702,1.67177220293119,2.54668895043033,3.24284331574751,3.03437841425306
"1",0.814650742603475,0.330589879026984,0.830830374429126,1.09089945680894,0.753768157117281,-1.02366076916657,1.26285855091845,1.84795457833079,0.937886798555936,1.25359868594944
"0",1.23606691257109,1.57337748440188,2.41981102931424,-0.0295410541247882,0.626771580887802,-2.66968593089464,2.03526131865953,2.37086442709661,2.89131993525487,2.75925407090856
"0",1.24294581979742,0.661006671091399,1.64950306155723,1.03285339138758,0.951523618453588,-1.95237741279127,1.47033627297712,1.24128917958995,2.03714307424374,1.96802968252622
"0",0.516168237722206,0.563831460418285,1.11807790195459,0.996528789296293,0.329243364854037,-1.32925705418069,0.982113314028159,1.04197409238283,1.56423414333141,1.18508641017798
"1",0.792087512736395,0.42696940680341,2.24758368541217,0.751124024363386,1.21994951676196,-2.81338418013155,1.45516598982247,2.33547078777637,2.58384862205414,3.09750975422442
"1",0.603024051279168,-0.117937389754641,1.03597548400068,1.65152044336347,0.491248736173467,-0.941971221027399,0.670705911120018,-0.457509063777557,1.05630194769409,0.615915857274639
"1",0.903538432142705,0.268238346227588,0.585701862249745,2.31116161724215,0.351297336505012,-0.258167490175467,0.19570295406203,0.43343357813463,0.395591997872478,0.657314874770259
"0",0.414790497639174,-0.351808829015063,-0.34581589470966,2.30068559498928,-0.536195327639236,0.623776322347094,-0.0735137504438949,-1.19409019189778,0.595187742132706,0.789685903328266
"1",0.922241455884411,1.00831010275129,1.69741897288652,1.725252558749,1.01149129962202,-2.23023457382507,1.08843537570967,1.70747901189086,2.02781835019497,2.02991934064361
"0",-0.246121355298512,-0.74402841230717,0.157308070918175,1.87467962988491,-0.65001231980706,0.934076506726781,-0.123703744350223,-0.561074849150481,-0.533581259961058,1.01944544654774
"1",0.584762317493159,-0.266174426505887,0.127139224205559,1.71552714861596,0.11664190571579,0.120058610112015,0.741541512275293,0.420917440444541,-0.159678714635647,0.680467835575801
"0",0.967092553517289,1.13485692309914,2.32004865005529,0.255624918615614,0.535018139113476,-3.04111104369679,2.18749709912642,2.11721720560092,3.34033581800162,2.0651437119718
"0",1.08220590949222,1.48773731635913,1.44992959992499,0.680204496738339,1.03483653056761,-1.74121800531464,1.35928107476055,1.97492190514806,1.97051915833265,1.86314741539093
"0",0.329594221234079,0.2539502039779,1.38707817706017,0.835615831972794,0.2694891910309,-1.33498694926434,1.20361231414483,1.04907972366563,1.5936520202452,1.65092630172249
"1",0.934314489623406,-0.0428421440631943,0.616450552158961,1.95074756577258,0.300968021686436,-0.318220749553463,0.46433527593517,0.144766188839788,0.889000003469031,0.894126926246092
"1",-3.73301430137961,3.38137102354916,4.09693888902344,0.938381928328688,0.0945901875949564,-4.67034661155872,1.75345583376437,3.7555918240939,4.1462253145418,4.1505573704153
"0",-0.384591967157562,-1.14516786095054,1.15226643058732,1.87491564134103,-0.575348405900557,-0.522606176014689,0.0710867726757326,0.773786608576718,0.809791267184787,1.41904276045053
"0",0.412412165821209,-0.0747263531115519,0.355594817573247,1.72540569074236,-0.139712866866023,0.0303313350374294,0.393914009747993,-0.0190442493848172,0.546398519934215,0.716591646200638
"1",0.974840805800562,1.34247730979306,1.40886247526847,0.951811491768226,0.801349131297984,-1.91641237501456,1.81505799370645,1.70835681424719,1.99189318640778,2.04092074089315
"0",0.76490432674988,0.454725769380091,1.49488199811246,1.82885523698833,0.307985855022436,-1.157032271216,0.59367633018257,1.08059822100371,1.03123200292256,1.54237271810984
"0",0.312519939042851,0.0818702381604943,0.716417927619019,1.17335195009014,0.0910343607177033,-0.781166505001245,1.01441673397113,0.999685526012302,1.13072419705984,1.18597915677667
"1",0.652705861395266,-0.196830214504963,0.77569188032806,1.94624010433347,0.121416960644352,-0.756176030321019,0.462519688335168,-0.202296324759267,0.945365396449926,0.688785846934929
"1",0.523749373521248,-0.17937572810544,-0.0933293045552647,2.3724659593452,0.574912894368176,0.100500760797102,0.082287277928784,-0.805320659952538,0.365193506376893,0.66833721594598
"1",0.461387230245247,-0.129534020454604,0.704917552281327,1.02814160341934,0.302998517983538,-0.842220895563129,1.46575663903936,0.0513299478927762,1.52274565169451,0.699031445860119
"1",0.397263195119962,-0.229169935496346,-0.154141881260671,1.64872229136788,-0.478472251620639,0.210709956540439,0.769975468482364,-0.161425757484764,0.41324169145506,0.330885523358518
"1",0.903438747665849,0.734640790711219,1.39619921001569,1.0534252149545,0.861457318420324,-1.72630072686597,1.4638596472085,0.431525297457894,2.07067618460745,1.55000175949493
"1",0.935107490262207,0.403369082939183,1.55037521256944,1.07264723348449,0.536136069490306,-1.75384872383815,1.39040046757889,2.17770719423607,1.77771306985329,2.25220787589386
"0",0.182539515046327,-0.323227268672536,-0.423373266986834,2.35858091160203,-0.9515129315936,0.846580438669242,-0.32724685144224,-0.129098103882742,-0.118072115177072,0.510332807156041
"0",0.981560351802254,0.71439469728045,2.19755363929079,1.01039866052646,0.580283038672641,-2.02979808489685,1.31680798532499,1.47076763735684,2.21679980789345,1.94851832898561
"1",0.906955178632942,0.367895197895185,2.14975898916173,0.602242809026184,0.494369169470491,-2.27338633262809,1.7725331913051,1.19299170079204,1.58777951121084,1.98093175812592
"1",1.25736312924735,-0.450526359206243,1.59100620885742,1.475341832157,0.396359030011007,-1.48156756348262,1.05590611454313,0.731513302304395,1.42962597554586,1.49328295996706
"0",0.178842173328966,-0.439232036294467,0.307403054819371,1.68821409508479,-0.408894854862444,0.521810136969617,0.235137094033199,0.131237812137113,-0.163925760874796,0.899039493958417
"1",0.778166022642368,0.482523555095179,1.18125427209241,1.33003268538813,0.822291104401145,-1.22728332289082,1.3489062851487,1.53912628454717,1.22191170419668,1.55811896352268
"1",1.175505623082,0.794922349487413,1.36958198682032,1.34142103803868,0.532661550871547,-1.81172071902997,1.26710474092589,1.64902675553583,2.47650902325635,2.00262213095732
"0",-0.29705310682271,-0.537029096480413,0.902320462919133,1.84726034371223,-0.221546073048268,-0.171527905809094,0.200284090818827,0.152260484913755,0.667868555076277,0.90338359239545
"0",0.438994350535147,0.124789399433358,1.45705923974948,1.41783780328723,0.490839497913944,-1.21668424671073,1.13290444158095,1.37167911282491,1.67217228527854,1.60708879749724
"0",0.0858589104041809,-0.12567305124618,1.08536032183236,1.15467914247989,-0.199079337100558,-0.818426862984671,0.988381048888229,0.155219906799216,1.11686951016752,0.714191662787516
"0",1.87484122035153,1.69864978413533,2.08364145195859,1.03768395835582,1.20686972256019,-2.76288778469903,1.43355027314046,2.17462387580332,3.00891628131874,2.1982419445111
"0",-0.246590790852896,-0.250040674746643,1.27302068849034,1.21299962394542,-0.172946109956291,-0.665575197368101,0.967100797531122,0.888447829466788,1.13492437716679,1.32484821557552
"1",0.749756382085677,0.0170345622357337,1.1869982694455,1.94708971378897,0.502580732145276,-1.3258134073538,0.61378282486741,0.958760885017069,1.63134666825594,1.68937373298597
"0",0.772316455111487,0.270704084588652,0.469124905967305,1.62932570606171,0.22547609126096,0.0105696843263708,0.480643370702432,0.866403456134538,0.279995132026149,1.07413109483578
"0",-0.281397918415379,-0.626663612741116,1.04348950415146,1.12982299949867,-0.157003823818504,-0.592887678983171,1.02934249831486,1.15746503631743,0.942441368782266,1.37239454845376
"1",0.686085830434422,0.445002983125922,0.976015896911521,1.01514696060734,0.300047318954614,-1.46775650826178,1.5133990657297,1.24182622322622,1.70239327868516,1.50361771431193
"0",0.523543634402139,0.0641613909891827,1.1797316583633,1.28767230712167,0.433633724067043,-0.532295216802073,0.726861521504896,1.32557929162711,0.658540483426499,1.61526685724161
